timestamp,open,high,low,close,volume,datetime
1787019900000,64195.48,64195.49,64157.68,64157.69,37.9654,2026-08-18 02:25:00+00:00
1787020200000,64157.68,64157.69,64137.73,64152.83,37.77778,2026-08-18 02:30:00+00:00
1787020500000,64152.82,64203.89,64144.13,64202.86,26.41264,2026-08-18 02:35:00+00:00
1787020800000,64202.85,64204.82,64128.0,64128.57,30.39927,2026-08-18 02:40:00+00:00
1787021100000,64128.57,64135.2,64048.0,64125.99,72.68701,2026-08-18 02:45:00+00:00
1787021400000,64126.0,64136.0,64111.19,64122.46,26.53424,2026-08-18 02:50:00+00:00
1787021700000,64122.45,64122.45,64067.36,64103.22,53.10856,2026-08-18 02:55:00+00:00
1787022000000,64103.22,64132.47,64094.7,64123.23,30.08081,2026-08-18 03:00:00+00:00
1787022300000,64123.23,64123.23,64108.13,64108.14,17.24287,2026-08-18 03:05:00+00:00
1787022600000,64108.14,64108.14,64088.67,64088.67,19.19113,2026-08-18 03:10:00+00:00
1787022900000,64088.68,64144.0,64088.68,64139.2,29.51115,2026-08-18 03:15:00+00:00
1787023200000,64139.21,64139.21,64107.09,64121.82,33.64852,2026-08-18 03:20:00+00:00
1787023500000,64121.82,64133.22,64108.98,64112.0,127.38857,2026-08-18 03:25:00+00:00
1787023800000,64112.0,64112.0,64047.73,64062.0,61.7742,2026-08-18 03:30:00+00:00
1787024100000,64061.99,64138.0,64050.0,64134.22,72.15168,2026-08-18 03:35:00+00:00
1787024400000,64134.21,64180.0,64134.21,64179.99,71.0012,2026-08-18 03:40:00+00:00
1787024700000,64179.99,64180.0,64146.0,64146.01,13.86262,2026-08-18 03:45:00+00:00
1787025000000,64146.0,64170.0,64146.0,64170.0,17.37391,2026-08-18 03:50:00+00:00
1787025300000,64169.99,64195.45,64160.18,64185.01,84.26747,2026-08-18 03:55:00+00:00
1787025600000,64185.0,64185.01,64090.0,64111.69,118.3772,2026-08-18 04:00:00+00:00
1787025900000,64111.69,64135.66,64111.36,64116.14,19.80405,2026-08-18 04:05:00+00:00
1787026200000,64116.14,64183.01,64116.13,64148.0,272.59296,2026-08-18 04:10:00+00:00
1787026500000,64148.0,64153.08,64142.29,64142.3,21.81599,2026-08-18 04:15:00+00:00
1787026800000,64142.29,64142.3,64124.2,64130.93,13.03505,2026-08-18 04:20:00+00:00
1787027100000,64130.93,64155.74,64130.93,64155.73,21.00473,2026-08-18 04:25:00+00:00
1787027400000,64155.74,64227.5,64155.73,64219.72,37.78529,2026-08-18 04:30:00+00:00
1787027700000,64219.72,64250.69,64200.11,64200.16,137.11841,2026-08-18 04:35:00+00:00
1787028000000,64200.15,64234.29,64200.15,64216.9,36.46358,2026-08-18 04:40:00+00:00
1787028300000,64216.9,64226.19,64188.0,64190.27,13.76725,2026-08-18 04:45:00+00:00
1787028600000,64190.27,64207.0,64190.26,64202.08,32.22323,2026-08-18 04:50:00+00:00
1787028900000,64202.07,64210.32,64200.15,64210.32,15.266,2026-08-18 04:55:00+00:00
1787029200000,64210.33,64212.65,64181.47,64207.31,22.15013,2026-08-18 05:00:00+00:00
1787029500000,64207.31,64276.0,64207.31,64276.0,37.51191,2026-08-18 05:05:00+00:00
1787029800000,64276.0,64276.0,64189.99,64225.01,523.86996,2026-08-18 05:10:00+00:00
1787030100000,64225.01,64236.28,64212.23,64234.26,15.71891,2026-08-18 05:15:00+00:00
1787030400000,64234.27,64241.86,64211.24,64211.24,21.14755,2026-08-18 05:20:00+00:00
1787030700000,64211.23,64255.01,64199.99,64254.46,150.55513,2026-08-18 05:25:00+00:00
1787031000000,64254.46,64254.47,64203.19,64203.19,20.72006,2026-08-18 05:30:00+00:00
1787031300000,64203.19,64203.2,64140.0,64171.4,60.46319,2026-08-18 05:35:00+00:00
1787031600000,64171.41,64259.01,64171.4,64256.12,176.0171,2026-08-18 05:40:00+00:00
1787031900000,64256.13,64256.13,64211.51,64226.3,27.32748,2026-08-18 05:45:00+00:00
1787032200000,64226.31,64227.99,64200.08,64227.99,18.59939,2026-08-18 05:50:00+00:00
1787032500000,64227.98,64263.01,64208.16,64242.76,249.82731,2026-08-18 05:55:00+00:00
1787032800000,64242.76,64242.76,64192.41,64196.61,25.20265,2026-08-18 06:00:00+00:00
1787033100000,64196.62,64199.21,64170.0,64199.21,15.38366,2026-08-18 06:05:00+00:00
1787033400000,64199.21,64279.93,64199.21,64230.0,164.2937,2026-08-18 06:10:00+00:00
1787033700000,64229.99,64275.8,64229.99,64273.87,21.40088,2026-08-18 06:15:00+00:00
1787034000000,64273.88,64339.5,64273.87,64335.0,23.08649,2026-08-18 06:20:00+00:00
1787034300000,64334.99,64355.39,64324.99,64339.11,102.28403,2026-08-18 06:25:00+00:00
1787034600000,64339.11,64394.0,64339.11,64381.05,34.17427,2026-08-18 06:30:00+00:00
1787034900000,64381.04,64425.9,64373.99,64415.28,36.83159,2026-08-18 06:35:00+00:00
1787035200000,64415.28,64446.0,64398.44,64430.66,40.83157,2026-08-18 06:40:00+00:00
1787035500000,64430.67,64440.01,64320.83,64326.97,117.42736,2026-08-18 06:45:00+00:00
1787035800000,64326.98,64326.98,64296.0,64296.0,48.74381,2026-08-18 06:50:00+00:00
1787036100000,64296.0,64318.03,64272.86,64318.03,65.10569,2026-08-18 06:55:00+00:00
1787036400000,64318.03,64322.0,64282.9,64294.91,33.18834,2026-08-18 07:00:00+00:00
1787036700000,64294.92,64342.33,64294.92,64342.32,23.72991,2026-08-18 07:05:00+00:00
1787037000000,64342.32,64342.33,64321.24,64338.82,23.44821,2026-08-18 07:10:00+00:00
1787037300000,64338.82,64350.0,64332.0,64342.03,24.34465,2026-08-18 07:15:00+00:00
1787037600000,64342.04,64342.04,64304.0,64309.63,13.46541,2026-08-18 07:20:00+00:00
1787037900000,64309.64,64309.64,64280.0,64280.0,17.13619,2026-08-18 07:25:00+00:00
1787038200000,64280.0,64280.0,64236.0,64236.0,41.88626,2026-08-18 07:30:00+00:00
1787038500000,64236.01,64273.92,64236.0,64250.99,49.12343,2026-08-18 07:35:00+00:00
1787038800000,64250.98,64263.97,64241.14,64248.46,28.49404,2026-08-18 07:40:00+00:00
1787039100000,64248.46,64248.47,64190.0,64190.0,38.67098,2026-08-18 07:45:00+00:00
1787039400000,64190.0,64197.05,64164.0,64168.25,37.45304,2026-08-18 07:50:00+00:00
1787039700000,64168.25,64210.01,64168.25,64198.97,63.11481,2026-08-18 07:55:00+00:00
1787040000000,64198.97,64210.01,64153.8,64159.63,84.59792,2026-08-18 08:00:00+00:00
1787040300000,64159.63,64159.63,64087.98,64132.31,36.89551,2026-08-18 08:05:00+00:00
1787040600000,64132.31,64156.0,64114.0,64156.0,16.31703,2026-08-18 08:10:00+00:00
1787040900000,64156.0,64232.0,64155.99,64232.0,29.85053,2026-08-18 08:15:00+00:00
1787041200000,64232.0,64236.0,64213.1,64213.1,14.3201,2026-08-18 08:20:00+00:00
1787041500000,64213.11,64238.55,64206.65,64210.86,19.85993,2026-08-18 08:25:00+00:00
1787041800000,64210.87,64256.76,64206.57,64239.81,23.92128,2026-08-18 08:30:00+00:00
1787042100000,64239.81,64336.0,64239.81,64328.0,29.35406,2026-08-18 08:35:00+00:00
1787042400000,64327.99,64329.3,64284.75,64286.81,58.48923,2026-08-18 08:40:00+00:00
1787042700000,64286.82,64286.82,64244.0,64244.01,16.63539,2026-08-18 08:45:00+00:00
1787043000000,64244.01,64286.0,64244.0,64262.33,32.67718,2026-08-18 08:50:00+00:00
1787043300000,64262.33,64296.07,64262.33,64296.02,39.48858,2026-08-18 08:55:00+00:00
1787043600000,64296.01,64296.01,64233.39,64243.81,47.24628,2026-08-18 09:00:00+00:00
1787043900000,64243.82,64243.82,64234.19,64234.2,10.37591,2026-08-18 09:05:00+00:00
1787044200000,64234.19,64247.28,64234.19,64246.25,24.79615,2026-08-18 09:10:00+00:00
1787044500000,64246.25,64246.25,64190.0,64190.0,26.03743,2026-08-18 09:15:00+00:00
1787044800000,64190.01,64190.01,64164.0,64164.0,16.42206,2026-08-18 09:20:00+00:00
1787045100000,64164.0,64171.66,64150.35,64164.01,14.77791,2026-08-18 09:25:00+00:00
1787045400000,64164.01,64177.99,64150.0,64177.98,29.56421,2026-08-18 09:30:00+00:00
1787045700000,64177.99,64183.03,64158.1,64167.06,18.84204,2026-08-18 09:35:00+00:00
1787046000000,64167.06,64171.62,64140.0,64150.0,24.14688,2026-08-18 09:40:00+00:00
1787046300000,64150.0,64167.52,64149.99,64158.83,26.00116,2026-08-18 09:45:00+00:00
1787046600000,64158.83,64166.52,64140.0,64166.51,19.54845,2026-08-18 09:50:00+00:00
1787046900000,64166.51,64185.48,64166.51,64171.95,11.74045,2026-08-18 09:55:00+00:00
1787047200000,64171.95,64203.82,64136.39,64203.82,27.73704,2026-08-18 10:00:00+00:00
1787047500000,64203.81,64203.81,64154.32,64155.36,13.0445,2026-08-18 10:05:00+00:00
1787047800000,64155.36,64155.36,64151.78,64153.32,9.2437,2026-08-18 10:10:00+00:00
1787048100000,64153.32,64176.0,64153.31,64175.51,17.82756,2026-08-18 10:15:00+00:00
1787048400000,64175.52,64175.52,64123.42,64151.19,47.26765,2026-08-18 10:20:00+00:00
1787048700000,64151.2,64159.66,64143.99,64159.66,12.01488,2026-08-18 10:25:00+00:00
1787049000000,64159.65,64195.02,64159.65,64195.02,10.95486,2026-08-18 10:30:00+00:00
1787049300000,64195.02,64216.0,64195.01,64206.91,20.48566,2026-08-18 10:35:00+00:00
1787049600000,64206.91,64206.92,64188.19,64188.19,9.97689,2026-08-18 10:40:00+00:00
1787049900000,64188.19,64202.0,64185.23,64201.99,9.86684,2026-08-18 10:45:00+00:00
1787050200000,64201.99,64210.01,64195.48,64210.0,21.19227,2026-08-18 10:50:00+00:00
1787050500000,64210.01,64210.01,64202.8,64202.8,20.14066,2026-08-18 10:55:00+00:00
1787050800000,64202.81,64338.93,64192.42,64298.09,81.82613,2026-08-18 11:00:00+00:00
1787051100000,64298.08,64298.09,64270.58,64289.99,16.32578,2026-08-18 11:05:00+00:00
1787051400000,64290.0,64326.98,64289.99,64323.56,19.06851,2026-08-18 11:10:00+00:00
1787051700000,64323.56,64374.0,64323.56,64332.01,47.74342,2026-08-18 11:15:00+00:00
1787052000000,64332.0,64370.0,64331.42,64369.07,17.37522,2026-08-18 11:20:00+00:00
1787052300000,64369.07,64375.4,64367.61,64374.03,16.43114,2026-08-18 11:25:00+00:00
1787052600000,64374.03,64374.03,64344.17,64374.02,17.28178,2026-08-18 11:30:00+00:00
1787052900000,64374.02,64376.0,64373.88,64373.88,18.4886,2026-08-18 11:35:00+00:00
1787053200000,64373.88,64392.0,64372.55,64385.2,21.5198,2026-08-18 11:40:00+00:00
1787053500000,64385.2,64402.35,64356.03,64358.1,27.91853,2026-08-18 11:45:00+00:00
1787053800000,64358.09,64363.04,64340.51,64345.66,10.26865,2026-08-18 11:50:00+00:00
1787054100000,64345.67,64351.19,64345.66,64351.19,16.27903,2026-08-18 11:55:00+00:00
1787054400000,64351.18,64351.19,64307.82,64336.22,21.99763,2026-08-18 12:00:00+00:00
1787054700000,64336.22,64355.64,64300.01,64300.01,17.10654,2026-08-18 12:05:00+00:00
1787055000000,64300.0,64300.01,64284.52,64296.62,13.75149,2026-08-18 12:10:00+00:00
1787055300000,64296.62,64296.63,64284.92,64296.01,15.35534,2026-08-18 12:15:00+00:00
1787055600000,64296.01,64330.06,64296.0,64298.0,17.02586,2026-08-18 12:20:00+00:00
1787055900000,64298.01,64298.01,64298.0,64298.01,5.16087,2026-08-18 12:25:00+00:00
1787056200000,64298.01,64305.55,64262.12,64303.82,56.68573,2026-08-18 12:30:00+00:00
1787056500000,64303.82,64303.83,64256.0,64260.14,26.29917,2026-08-18 12:35:00+00:00
1787056800000,64260.15,64262.22,64254.0,64254.01,10.52803,2026-08-18 12:40:00+00:00
1787057100000,64254.0,64254.0,64240.0,64242.06,11.59611,2026-08-18 12:45:00+00:00
1787057400000,64242.07,64251.0,64242.07,64242.19,16.9853,2026-08-18 12:50:00+00:00
1787057700000,64242.19,64242.2,64218.45,64230.02,24.45286,2026-08-18 12:55:00+00:00
1787058000000,64230.02,64230.02,64166.54,64184.35,30.28876,2026-08-18 13:00:00+00:00
1787058300000,64184.35,64189.27,64174.98,64174.98,19.34529,2026-08-18 13:05:00+00:00
1787058600000,64174.97,64200.0,64164.84,64196.01,30.00523,2026-08-18 13:10:00+00:00
1787058900000,64196.02,64196.02,64134.21,64134.22,31.1906,2026-08-18 13:15:00+00:00
1787059200000,64134.21,64134.22,64081.0,64103.59,71.29318,2026-08-18 13:20:00+00:00
1787059500000,64103.58,64109.97,64061.96,64073.72,76.0391,2026-08-18 13:25:00+00:00
1787059800000,64073.72,64160.0,64048.7,64097.99,299.68102,2026-08-18 13:30:00+00:00
1787060100000,64098.0,64234.44,64027.85,64234.44,112.11215,2026-08-18 13:35:00+00:00
1787060400000,64234.45,64250.03,64175.11,64192.82,249.0304,2026-08-18 13:40:00+00:00
1787060700000,64192.81,64276.0,64168.0,64235.63,151.0876,2026-08-18 13:45:00+00:00
1787061000000,64235.63,64284.0,64140.25,64140.25,68.94059,2026-08-18 13:50:00+00:00
1787061300000,64140.25,64224.0,64124.39,64219.99,40.77333,2026-08-18 13:55:00+00:00
1787061600000,64219.99,64372.0,64219.99,64371.99,64.59571,2026-08-18 14:00:00+00:00
1787061900000,64371.99,64379.3,64300.0,64300.0,61.17301,2026-08-18 14:05:00+00:00
1787062200000,64300.01,64305.87,64248.0,64261.76,33.02515,2026-08-18 14:10:00+00:00
1787062500000,64261.76,64483.33,64259.62,64464.01,75.52666,2026-08-18 14:15:00+00:00
1787062800000,64464.01,64742.0,64464.0,64727.15,306.46279,2026-08-18 14:20:00+00:00
1787063100000,64727.16,65052.39,64727.15,64995.07,531.33683,2026-08-18 14:25:00+00:00
1787063400000,64995.08,65058.81,64784.06,64814.0,325.64734,2026-08-18 14:30:00+00:00
1787063700000,64814.0,64849.74,64780.0,64780.0,78.77189,2026-08-18 14:35:00+00:00
1787064000000,64780.0,64827.79,64740.0,64786.0,74.70793,2026-08-18 14:40:00+00:00
1787064300000,64786.01,64806.47,64751.08,64806.47,57.40968,2026-08-18 14:45:00+00:00
1787064600000,64806.47,64846.83,64668.92,64748.01,91.84375,2026-08-18 14:50:00+00:00
1787064900000,64748.0,64764.0,64711.94,64714.16,56.81385,2026-08-18 14:55:00+00:00
1787065200000,64714.16,64790.99,64714.15,64790.98,42.24347,2026-08-18 15:00:00+00:00
1787065500000,64790.99,64808.0,64684.0,64684.22,50.59662,2026-08-18 15:05:00+00:00
1787065800000,64684.22,64757.82,64652.0,64743.78,45.9276,2026-08-18 15:10:00+00:00
1787066100000,64743.79,64804.0,64722.0,64766.42,32.12094,2026-08-18 15:15:00+00:00
1787066400000,64766.42,64782.14,64728.63,64765.99,50.48355,2026-08-18 15:20:00+00:00
1787066700000,64766.0,64837.45,64752.17,64807.43,46.00698,2026-08-18 15:25:00+00:00
1787067000000,64807.43,64868.0,64798.26,64868.0,39.82406,2026-08-18 15:30:00+00:00
1787067300000,64868.0,64875.02,64814.57,64842.9,38.29194,2026-08-18 15:35:00+00:00
1787067600000,64842.91,64857.01,64808.8,64820.36,48.84291,2026-08-18 15:40:00+00:00
1787067900000,64820.37,64888.0,64800.1,64834.81,40.44027,2026-08-18 15:45:00+00:00
1787068200000,64834.81,64870.0,64811.53,64858.85,40.05412,2026-08-18 15:50:00+00:00
1787068500000,64858.86,64867.35,64844.88,64855.06,38.34217,2026-08-18 15:55:00+00:00
1787068800000,64855.06,64891.81,64850.0,64857.99,46.60882,2026-08-18 16:00:00+00:00
1787069100000,64858.0,64877.62,64782.01,64786.58,30.57614,2026-08-18 16:05:00+00:00
1787069400000,64786.58,64786.58,64744.0,64750.0,24.00327,2026-08-18 16:10:00+00:00
1787069700000,64750.01,64750.26,64713.9,64739.44,27.35002,2026-08-18 16:15:00+00:00
1787070000000,64739.92,64745.61,64726.0,64726.0,13.42086,2026-08-18 16:20:00+00:00
1787070300000,64726.01,64734.58,64696.83,64704.0,27.5933,2026-08-18 16:25:00+00:00
1787070600000,64704.0,64744.34,64675.5,64744.33,42.98386,2026-08-18 16:30:00+00:00
1787070900000,64744.34,64796.92,64743.84,64789.21,24.93947,2026-08-18 16:35:00+00:00
1787071200000,64789.2,64818.0,64779.99,64781.04,65.81015,2026-08-18 16:40:00+00:00
1787071500000,64781.03,64870.89,64780.33,64810.0,45.50855,2026-08-18 16:45:00+00:00
1787071800000,64810.0,64830.14,64800.0,64820.0,35.18071,2026-08-18 16:50:00+00:00
1787072100000,64820.01,64840.01,64801.88,64840.0,35.09574,2026-08-18 16:55:00+00:00
1787072400000,64840.0,64840.01,64772.79,64810.65,77.91262,2026-08-18 17:00:00+00:00
1787072700000,64810.65,64810.66,64770.2,64781.66,27.71948,2026-08-18 17:05:00+00:00
1787073000000,64781.66,64798.83,64774.6,64798.82,15.07697,2026-08-18 17:10:00+00:00
1787073300000,64798.83,64798.83,64751.93,64787.5,48.97563,2026-08-18 17:15:00+00:00
1787073600000,64787.5,64814.0,64787.26,64802.34,23.28388,2026-08-18 17:20:00+00:00
1787073900000,64802.35,64822.33,64797.11,64822.33,28.9447,2026-08-18 17:25:00+00:00
1787074200000,64822.32,64825.99,64785.9,64785.9,32.67032,2026-08-18 17:30:00+00:00
1787074500000,64785.9,64785.9,64716.85,64766.0,54.36487,2026-08-18 17:35:00+00:00
1787074800000,64765.99,64766.0,64714.0,64725.4,36.31363,2026-08-18 17:40:00+00:00
1787075100000,64725.4,64728.55,64698.02,64698.03,17.74404,2026-08-18 17:45:00+00:00
1787075400000,64698.03,64712.47,64687.68,64708.07,21.85785,2026-08-18 17:50:00+00:00
1787075700000,64708.07,64710.0,64670.02,64670.02,15.32378,2026-08-18 17:55:00+00:00
1787076000000,64670.02,64673.67,64656.0,64673.67,20.35475,2026-08-18 18:00:00+00:00
1787076300000,64673.67,64705.83,64673.66,64696.43,21.91762,2026-08-18 18:05:00+00:00
1787076600000,64696.43,64734.99,64696.42,64734.34,26.59563,2026-08-18 18:10:00+00:00
1787076900000,64734.34,64764.0,64727.99,64762.72,19.3117,2026-08-18 18:15:00+00:00
1787077200000,64762.72,64790.32,64759.88,64784.9,19.73544,2026-08-18 18:20:00+00:00
1787077500000,64784.9,64806.0,64781.3,64799.74,11.15193,2026-08-18 18:25:00+00:00
1787077800000,64799.75,64800.3,64773.72,64780.0,13.10749,2026-08-18 18:30:00+00:00
1787078100000,64780.0,64822.0,64780.0,64794.82,24.55825,2026-08-18 18:35:00+00:00
1787078400000,64794.83,64794.83,64760.0,64760.01,15.8478,2026-08-18 18:40:00+00:00
1787078700000,64760.0,64796.13,64753.52,64795.99,15.43441,2026-08-18 18:45:00+00:00
1787079000000,64796.0,64800.0,64778.0,64778.0,26.11019,2026-08-18 18:50:00+00:00
1787079300000,64778.01,64778.01,64764.24,64772.0,5.26439,2026-08-18 18:55:00+00:00
1787079600000,64771.99,64772.0,64749.5,64752.58,14.99334,2026-08-18 19:00:00+00:00
1787079900000,64752.59,64752.59,64716.0,64716.0,17.71784,2026-08-18 19:05:00+00:00
1787080200000,64716.01,64727.19,64716.0,64719.31,9.48471,2026-08-18 19:10:00+00:00
1787080500000,64719.31,64719.32,64705.89,64713.04,10.25687,2026-08-18 19:15:00+00:00
1787080800000,64713.05,64733.44,64713.04,64733.43,9.60463,2026-08-18 19:20:00+00:00
1787081100000,64733.44,64796.0,64733.43,64779.62,15.6088,2026-08-18 19:25:00+00:00
1787081400000,64779.62,64779.63,64741.36,64741.37,19.12145,2026-08-18 19:30:00+00:00
1787081700000,64741.37,64741.37,64717.46,64717.46,12.37726,2026-08-18 19:35:00+00:00
1787082000000,64717.46,64717.47,64676.0,64676.0,15.55862,2026-08-18 19:40:00+00:00
1787082300000,64676.0,64683.41,64661.66,64668.41,13.24555,2026-08-18 19:45:00+00:00
1787082600000,64668.41,64683.41,64665.85,64665.86,11.48094,2026-08-18 19:50:00+00:00
1787082900000,64665.86,64665.86,64642.36,64643.26,35.64853,2026-08-18 19:55:00+00:00
1787083200000,64643.27,64654.87,64600.0,64600.0,29.36158,2026-08-18 20:00:00+00:00
1787083500000,64600.01,64643.48,64592.0,64643.48,16.16093,2026-08-18 20:05:00+00:00
1787083800000,64643.48,64653.35,64634.78,64653.35,7.47337,2026-08-18 20:10:00+00:00
1787084100000,64653.35,64653.35,64637.47,64637.47,8.41793,2026-08-18 20:15:00+00:00
1787084400000,64637.48,64637.48,64616.94,64632.27,16.96351,2026-08-18 20:20:00+00:00
1787084700000,64632.26,64632.27,64614.1,64614.1,8.64683,2026-08-18 20:25:00+00:00
1787085000000,64614.11,64647.99,64601.05,64638.0,18.50219,2026-08-18 20:30:00+00:00
1787085300000,64638.0,64638.01,64627.23,64635.76,6.30841,2026-08-18 20:35:00+00:00
1787085600000,64635.77,64635.77,64611.04,64611.04,7.68517,2026-08-18 20:40:00+00:00
1787085900000,64611.04,64617.64,64584.0,64584.0,29.88538,2026-08-18 20:45:00+00:00
1787086200000,64584.0,64600.0,64568.0,64599.99,27.90142,2026-08-18 20:50:00+00:00
1787086500000,64600.0,64610.0,64582.38,64582.39,14.61409,2026-08-18 20:55:00+00:00
1787086800000,64582.38,64604.0,64582.38,64603.99,10.8717,2026-08-18 21:00:00+00:00
1787087100000,64604.0,64629.49,64603.99,64629.49,4.98538,2026-08-18 21:05:00+00:00
1787087400000,64629.48,64653.97,64624.37,64624.38,16.89364,2026-08-18 21:10:00+00:00
1787087700000,64624.38,64624.38,64607.68,64607.68,37.93542,2026-08-18 21:15:00+00:00
1787088000000,64607.69,64612.0,64607.68,64612.0,5.30592,2026-08-18 21:20:00+00:00
1787088300000,64612.0,64624.38,64612.0,64624.38,9.89894,2026-08-18 21:25:00+00:00
1787088600000,64624.38,64624.38,64605.18,64605.18,17.98073,2026-08-18 21:30:00+00:00
1787088900000,64605.19,64605.19,64579.12,64589.78,12.80545,2026-08-18 21:35:00+00:00
1787089200000,64589.79,64603.79,64571.48,64583.37,25.74848,2026-08-18 21:40:00+00:00
1787089500000,64583.37,64610.54,64577.32,64609.99,17.35635,2026-08-18 21:45:00+00:00
1787089800000,64609.99,64612.46,64593.73,64599.35,14.50692,2026-08-18 21:50:00+00:00
1787090100000,64599.35,64604.59,64581.96,64604.58,13.38332,2026-08-18 21:55:00+00:00
1787090400000,64604.58,64604.59,64576.0,64591.63,15.54113,2026-08-18 22:00:00+00:00
1787090700000,64591.63,64591.63,64568.77,64590.31,11.3749,2026-08-18 22:05:00+00:00
1787091000000,64590.31,64608.0,64571.95,64571.96,17.51631,2026-08-18 22:10:00+00:00
1787091300000,64571.96,64583.12,64568.0,64583.11,8.72297,2026-08-18 22:15:00+00:00
1787091600000,64583.12,64604.0,64583.11,64583.11,7.64953,2026-08-18 22:20:00+00:00
1787091900000,64583.11,64592.14,64562.25,64592.13,26.55629,2026-08-18 22:25:00+00:00
1787092200000,64592.14,64610.0,64592.13,64610.0,10.08295,2026-08-18 22:30:00+00:00
1787092500000,64610.0,64648.0,64608.6,64648.0,30.25588,2026-08-18 22:35:00+00:00
1787092800000,64648.0,64648.0,64637.69,64637.69,12.40459,2026-08-18 22:40:00+00:00
1787093100000,64637.7,64637.7,64623.96,64623.96,12.74292,2026-08-18 22:45:00+00:00
1787093400000,64623.96,64623.97,64611.7,64611.7,16.97628,2026-08-18 22:50:00+00:00
1787093700000,64611.7,64634.0,64601.8,64634.0,30.27047,2026-08-18 22:55:00+00:00
1787094000000,64634.0,64685.0,64631.15,64680.34,48.22823,2026-08-18 23:00:00+00:00
1787094300000,64680.33,64710.75,64669.92,64669.92,28.17745,2026-08-18 23:05:00+00:00
1787094600000,64669.93,64699.55,64669.93,64696.25,8.29731,2026-08-18 23:10:00+00:00
1787094900000,64696.25,64711.29,64696.24,64702.98,7.74571,2026-08-18 23:15:00+00:00
1787095200000,64702.98,64728.27,64702.98,64728.27,10.89627,2026-08-18 23:20:00+00:00
1787095500000,64728.34,64732.0,64722.74,64722.81,8.60883,2026-08-18 23:25:00+00:00
1787095800000,64722.81,64750.0,64722.8,64750.0,18.65818,2026-08-18 23:30:00+00:00
1787096100000,64750.0,64754.61,64749.99,64753.53,8.84208,2026-08-18 23:35:00+00:00
1787096400000,64753.53,64775.43,64753.53,64773.35,15.0814,2026-08-18 23:40:00+00:00
1787096700000,64773.34,64780.0,64742.4,64753.39,38.23455,2026-08-18 23:45:00+00:00
1787097000000,64753.4,64758.72,64735.04,64742.03,14.1706,2026-08-18 23:50:00+00:00
1787097300000,64742.04,64742.04,64725.41,64725.42,6.91819,2026-08-18 23:55:00+00:00
1787097600000,64725.42,64736.27,64632.0,64632.0,42.555,2026-08-19 00:00:00+00:00
1787097900000,64632.0,64650.76,64602.0,64637.42,26.32843,2026-08-19 00:05:00+00:00
1787098200000,64637.41,64637.42,64582.97,64582.97,13.5365,2026-08-19 00:10:00+00:00
1787098500000,64582.97,64590.0,64548.0,64587.6,24.69578,2026-08-19 00:15:00+00:00
1787098800000,64587.6,64668.0,64587.6,64612.0,28.00751,2026-08-19 00:20:00+00:00
1787099100000,64612.0,64612.01,64580.0,64603.79,10.52761,2026-08-19 00:25:00+00:00
1787099400000,64603.79,64654.1,64603.79,64643.83,11.35038,2026-08-19 00:30:00+00:00
1787099700000,64643.82,64654.0,64630.17,64641.0,11.32569,2026-08-19 00:35:00+00:00
1787100000000,64641.0,64641.0,64549.0,64563.1,18.85917,2026-08-19 00:40:00+00:00
1787100300000,64563.1,64581.41,64550.0,64570.03,10.86214,2026-08-19 00:45:00+00:00
1787100600000,64570.03,64570.03,64511.0,64537.04,20.68706,2026-08-19 00:50:00+00:00
1787100900000,64537.04,64537.05,64488.0,64488.0,29.06991,2026-08-19 00:55:00+00:00
1787101200000,64488.0,64488.01,64440.0,64443.66,26.4651,2026-08-19 01:00:00+00:00
1787101500000,64443.66,64544.0,64436.0,64544.0,77.7327,2026-08-19 01:05:00+00:00
1787101800000,64543.99,64551.47,64496.0,64530.0,25.67497,2026-08-19 01:10:00+00:00
1787102100000,64530.0,64530.0,64463.05,64507.37,13.94861,2026-08-19 01:15:00+00:00
1787102400000,64507.38,64530.0,64485.05,64485.05,37.35559,2026-08-19 01:20:00+00:00
1787102700000,64485.06,64522.81,64450.0,64487.16,22.4469,2026-08-19 01:25:00+00:00
1787103000000,64487.16,64490.0,64454.32,64472.01,11.21633,2026-08-19 01:30:00+00:00
1787103300000,64472.01,64472.01,64456.05,64460.44,13.54839,2026-08-19 01:35:00+00:00
1787103600000,64460.45,64460.45,64396.0,64415.72,32.83534,2026-08-19 01:40:00+00:00
1787103900000,64415.71,64415.75,64389.27,64411.52,18.10569,2026-08-19 01:45:00+00:00
1787104200000,64411.52,64430.0,64404.48,64427.05,11.44136,2026-08-19 01:50:00+00:00
1787104500000,64427.05,64440.56,64392.0,64400.48,23.51042,2026-08-19 01:55:00+00:00
1787104800000,64400.47,64400.47,64366.99,64367.0,31.13582,2026-08-19 02:00:00+00:00
1787105100000,64366.99,64380.0,64360.0,64361.03,11.72281,2026-08-19 02:05:00+00:00
1787105400000,64361.03,64413.01,64360.0,64405.44,153.35934,2026-08-19 02:10:00+00:00
1787105700000,64405.44,64405.44,64360.71,64360.98,23.57552,2026-08-19 02:15:00+00:00
1787106000000,64360.98,64397.04,64350.0,64392.5,35.84399,2026-08-19 02:20:00+00:00
1787106300000,64392.39,64413.86,64384.57,64389.71,100.13005,2026-08-19 02:25:00+00:00
1787106600000,64389.71,64401.1,64373.92,64373.92,20.69572,2026-08-19 02:30:00+00:00
1787106900000,64373.92,64408.04,64373.92,64407.5,25.73443,2026-08-19 02:35:00+00:00
